id,created_at,text,location,city
T2021_01134,2021-06-23T13,"Almost two-thirds of #wind and #solar projects built globally last year will be able to generate cheaper electricity than even the world’s cheapest new coal plants, @[REDACTED] reports:","Cologne, Germany",Cologne
T2016_03656,2016-11-15T15,New Nanotech Filaments Turn Your Clothing Into Solar Powered Batteries That Can Charge Your Gadgets On The Go,"Cologne, Germany",Cologne
T2018_02031,2018-07-14T21,How gold nanoparticles could improve solar energy storage: Rutgers study opens door to broader use of sunlight and advanced materials to combat climate change -- ScienceDailysee more,"Cologne, Germany",Cologne
T2016_00774,2016-03-09T15,"US Solar Market Set to Grow 119% in 2016, Installations to Reach 16 GW: The U.S. solar marke...#energy #LIOStech","Cologne, Germany",Cologne
T2018_03128,2018-11-09T11,Construction starts on 220-megawatt solar park in Mexico. Magdalena II is slated to commence operations in the second half of 2019. The solar power facility will produce around 600 gigawatt hours of energy per year.,"Cologne, Germany",Cologne
T2018_01774,2018-06-16T11,Awesome news on the #solar front: we've got a new US solar pricing record. It's 2.155 Cents/kWh! (incl. escalator for inflation). This is Mexico and Middle East Levels. See where we're heading? #SolarEnergy is here to stay and to kick ass!#solarcosts,"Cologne, Germany",Cologne
T2014_00249,2014-01-30T15,"Natural #SmartGrid is possible, Connect solar panels and ongrid #inverter to the constant electrical loads. let us know [URL]","Cologne, Germany",Cologne
T2019_00148,2019-01-18T06,"Clean Energy Investment Exceeded $300 Billion Once Again in 2018 | Solar commitments declined 24% in dollar terms even though there was record new photovoltaic capacity added, breaking 100GW barrier for the first time.","Cologne, Germany",Cologne
T2014_01960,2014-08-05T09,Maybe the rumored #Apple iWatch is charged by solar power tech integrated into $GTAT sapphire glass [URL] /cc @[REDACTED] @[REDACTED],"Cologne, Germany",Cologne
T2014_01544,2014-06-18T15,"Elon Musk takes on carbon with solar, battery bets. SolarCity panels on their roof that would generate enough po... [URL]","Cologne, Germany",Cologne
T2018_02409,2018-08-28T03,"This new camper for electric cars has its own battery pack, electric motors, and solar panels. By adding its own power to the trailer, it mitigates the impact that the trailer has on the overall range.","Cologne, Germany",Cologne
T2019_02402,2019-12-05T23,How Energy Storage's Growth Trajectory Differs From the Early Days of Solar | Greentech Mediasee more,"Cologne, Germany",Cologne
T2013_01391,2013-05-13T09,"Quick, check a new lightweight technology that might transform our rooftops into solar farms.  [URL]","Cologne, Germany",Cologne
T2020_02412,2020-12-04T09,The Gambia is one of only two countries whose #climate target we rate 1.5˚C #ParisAgreement compatible. It is one of few developing countries that looks set to bend the emissions curve downward and is adding big solar projects thanks to international finance,"Cologne, Germany",Cologne
T2016_03896,2016-12-16T14,World #Energy Hits a Turning Point: #SolarPower That's Cheaper Than #WindPower#cleanenergy #renewableenergy,"Cologne, Germany",Cologne
T2022_00854,2022-07-26T23,Renu Energy Solutions Doubles Solar Power Production for University of North Carolina Asheville - CleanTechnicasee more,"Cologne, Germany",Cologne
T2017_02896,2017-09-10T18,“Solar panels integrated in the roads - charge wirelessly while driving” - great vision from @[REDACTED] at #nextvisionaries @[REDACTED] @[REDACTED],"Cologne, Germany",Cologne
T2018_00114,2018-01-10T23,"A solar powered car could be hitting the road next year - ‘Lightyear, the “car that charges itself” can supposedly drive for months without charging and has a 400 – 800 km range.’","Cologne, Germany",Cologne
T2016_00380,2016-02-05T14,.@[REDACTED]'s solar-powered #Juno spacecraft successfully executed a maneuver to adjust its f... (Vine by @[REDACTED]),"Cologne, Germany",Cologne
T2017_01139,2017-04-28T21,"The #economics of #energy generation are changing; more metrics favor #solar, #wind#cleanenergy #renewableenergy","Cologne, Germany",Cologne
T2022_00564,2022-05-15T07,Gestern war ein Super-PV-Tag. Ich konnte 83% meines Tagesbedarfs mit Solar-Strom abdecken. Das ist in 25 Monaten der beste Tag. Ganze 4kWh sind meiner 550Wp-Anlage trotz Abschattung geerntet worden. Wünsche allen einen schönen Son(nen)tag.,"Cologne, Germany",Cologne
T2022_01183,2022-11-30T10,"Newcastle University in Australia produced a solar panel printed from recyclable energy material. These panels will be commercially available in the near future. In the promotional video that the university released, it was the first time that he tried. @[REDACTED]","Cologne, Germany",Cologne
T2014_02692,2014-10-04T01,"Feel free to call me stupid, but to fix climate change, why can't we just make big solar powered machines that c... [URL]","Cologne, Germany",Cologne
T2018_01588,2018-05-25T21,"US solar power generation up 33% year-over-year in Q1, even while capacity only increased 25% - suggesting solar power 'capacity factors' are increasing.","Cologne, Germany",Cologne
T2018_03236,2018-11-21T21,German researchers achieve 25.5% efficiency for solar cells. They hope to achieve 32.5% in future.(current panels have ~15%),"Cologne, Germany",Cologne
T2017_00405,2017-02-08T09,"Heute läuft die Auktion: ""GEBRAUCHTE Q-CELLS Dünnschicht Solar Module der Generation 1.3 * Made in Germany"" aus....","Cologne, Germany",Cologne
T2017_04120,2017-12-16T14,"Forget Tesla's Solar Roof: This Startup Tells Us Solar Window is the Future - “The company claims that, when installed on a 50-story building, its solar windows could generate up to 50 times more power than conventional roof panels.”","Cologne, Germany",Cologne
T2014_01706,2014-07-06T17,Have read 'This Nigerian College Student Built a Wind- And Solar-Powered Car From Scraps' from [URL] in my #Pocket. Ho...,"Cologne, Germany",Cologne
T2018_01663,2018-06-04T06,"A record amount of renewable power capacity was installed worldwide last year as the cost of wind and solar became even more competitive with fossil fuels, new research shows","Cologne, Germany",Cologne
T2016_02521,2016-08-13T16,From Coal-Country to the Sunbelt by @lymanstonekyAppalachians as new #solar workforce in the #US #energy sector,"Cologne, Germany",Cologne
T2019_00365,2019-02-13T00,"The American Solar Industry Has Exploded in Size as Costs Plummet: Costs are likely to fall even further, particularly for the end user — one analysis by UBS claimed renewable energy will “effectively be free” by 2030.","Cologne, Germany",Cologne
T2014_01453,2014-06-06T09,"Useless solar roadway gets over $1million in crowd funding, meanwhile game changing fusion power concept barely ... [URL]","Cologne, Germany",Cologne
T2021_01500,2021-08-17T09,"New paper by N Meriggi, E Bulte and @[REDACTED] in JDE on revealed WTP for solar lanterns in Cameroon. Subsidized 1st stage prices don't reduce usage intensity or future WTP. The pointillist evidence painting of subsidies for energy access is taking shape","Cologne, Germany",Cologne
T2014_01212,2014-05-15T12,#Solar #roads can help streets adapt to #traffic Energy and no more traffic jams if enough people de [URL],"Cologne, Germany",Cologne
T2018_01485,2018-05-16T10,How realistic is a full transition to #wind and #solar energy systems? How much cleaner is #NaturalGas over #coal? How safe is #nuclearenergy and how green are it's waste and inputs? Here is an advocate for #nuclear via @[REDACTED],"Cologne, Germany",Cologne
T2014_03433,2014-12-01T22,I felt 'George Shultz Gone Solar. Now That's a Sign of Thawing in the U.S. Climate Debate' [URL] is worth reading late...,"Cologne, Germany",Cologne
T2018_01118,2018-04-04T18,Google has reached its 100% renewable energy purchase goal - Google says purchase of wind and solar energy exceeded the amount of electricity used by its vast tapestry of offices and data centres worldwide in 2017.,"Cologne, Germany",Cologne
T2018_02897,2018-10-15T23,"It now costs $50 to produce one megawatt-hour of solar energy. Coal, on the other hand, costs $102 per megawatt-hour to produce.","Cologne, Germany",Cologne
T2014_00423,2014-02-17T14,The giant $2.2 billion Ivanpah solar project in California is yielding clean energy—and dead birds [URL],"Cologne, Germany",Cologne
T2016_01629,2016-05-24T17,.@[REDACTED]: 1st app 2 sell solar installations on the spot - 3steps from energy audit 2 sales proposal #PSGlobal,"Cologne, Germany",Cologne
T2015_03021,2015-09-16T14,Global Solar PV Manufacturing Production Slows in Recent Years: Growth in solar photovoltaic... [URL] #energy #LIOStech,"Cologne, Germany",Cologne
T2013_00047,2013-01-08T08,"How can it be even more dark/grey than yesterday? They have solar panels in the next street, the fools.","Cologne, Germany",Cologne
T2013_01600,2013-06-04T09,"Solar plane lands in US Midwest after storms: WASHINGTON: The Solar Impulse, a single-person solar-powered air... [URL]","Cologne, Germany",Cologne
T2018_01011,2018-03-23T06,"These solar panels that can pull clean drinking water out of the air just got a big boost - The $4,500 arrays recently launched in the United States.","Cologne, Germany",Cologne
T2013_03274,2013-11-30T18,The horse carriage trade in Indonesia. Replace the horse carriages with solar powered Tuk Tuks. [URL] via @[REDACTED],"Cologne, Germany",Cologne
T2018_03025,2018-10-29T10,Solar tents for the #Homeless . Coming from the heart of young Latinas in LA where they are most needed. Kudos:) Must give a hand to these brilliant #stemgirls !,"Cologne, Germany",Cologne
T2018_03499,2018-12-21T18,"Almost a third of the UK’s electricity came from renewable sources between July and September, as wind turbines and solar panels helped achieve a quarterly record for green energy.","Cologne, Germany",Cologne
T2014_02691,2014-10-03T22,"A Solar Cell that Stores its Own Power: World’s first “solar battery” runs on light and air. In the October 3, 2... [URL]","Cologne, Germany",Cologne
T2014_03459,2014-12-03T15,"Not As Loony As It Sounds - Google’s “impossible"" plan to beam Internet from solar-powered balloons is actually ... [URL]","Cologne, Germany",Cologne
T2020_01378,2020-07-31T01,"'World's largest solar farm' near tiny NT town could help power Singapore via 4,500km undersea cable - ABC Newssee more","Cologne, Germany",Cologne
T2018_01044,2018-03-27T03,"Wind, solar, and storage could meet most of America’s electricity needs, finds new study in the journal Energy and Environmental Science.","Cologne, Germany",Cologne
T2020_00811,2020-05-13T09,@[REDACTED]: 'WATCH: ADB recently signed a $37 million loan agreement with Da Nhim–Ham Thuan–Da Mi Hydro Power Joint Stock Company to finance the installation of a 47.5-MW peak floating PV solar power facility in #VietNam. 'see more,"Cologne, Germany",Cologne
T2018_03021,2018-10-28T19,"Solar energy is cleanly replacing other energy sources as the top generator for planned US microgrids, according to a new analysis","Cologne, Germany",Cologne
T2018_03282,2018-11-27T22,"How the falling cost of solar panels can teach us to make new tech affordable - Module efficiency was the first cost saver, economies of scale were the second.","Cologne, Germany",Cologne
T2013_02275,2013-08-16T05,EN.SURE DTS Condition Monitoring at Shams Power Company - SHAMS-1 One of the largest Concentrated solar... [URL],"Cologne, Germany",Cologne
T2017_02744,2017-08-31T15,#Solar + #windenergy have gotten cheaper &amp; scaled up faster than even the most optimistic forecasts of a decade ago,"Cologne, Germany",Cologne
T2015_03677,2015-12-16T07,Shakes head...A US town rejected solar panels because 'they'd suck up all the energy from the sun'#pseudoscience,"Cologne, Germany",Cologne
T2013_01641,2013-06-06T15,"Linear, 3-D solar panels were invented by a high school student quite a while ago.  They... [URL] via @[REDACTED]","Cologne, Germany",Cologne
T2016_02792,2016-09-07T10,Germany’s dominant market position challenged as #renewableenergy demand continues to grow in Europe@Solarserver,"Cologne, Germany",Cologne
T2014_00713,2014-03-20T01,NRG Energy's Rooftop Solar for Retail Customers: A Trend That Could Grow?: A major utility p... [URL] #energy #LIOStech,"Cologne, Germany",Cologne
T2021_01104,2021-06-20T07,Let's make this spacewalk about music: astronauts now breathe 02 from a mask before going into the spacesuit. Here’s a song to go with it!What song will you listen to when crew goes out the hatch or installs the solar panels?@[REDACTED] @[REDACTED] #EVAmusic,"Cologne, Germany",Cologne
T2018_01136,2018-04-05T18,"World invested more in solar energy than coal, gas and nuclear combined in 2017, UN report reveals - New figures show 'how much can be achieved when we commit to growth without harming the environment,' says UN","Cologne, Germany",Cologne
T2014_00804,2014-03-28T14,"A plan to use lasers, low-earth satellites, and solar powered drones to bring the other 2/3rds of the world online. [URL]","Cologne, Germany",Cologne
T2014_02866,2014-10-16T18,"California Breaks Solar Record: Admit it - We Need These Folks: Love it or hate it, but you ... [URL] #energy #LIOStech","Cologne, Germany",Cologne
